http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_white_flour		'White flour (CL28 variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:CL28_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_brown_grain		'Dehulled rough rice (Elettra variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_white_grain		'Milled rice grain (Elettra variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_whole_flour		'Whole mill flour (Elettra variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_white_flour		'White flour (Elettra variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Elettra_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_brown_grain		'Dehulled rough rice (Gageron variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_white_grain		'Milled rice grain (Gageron variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_whole_flour		'Whole mill flour (Gageron variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_white_flour		'White flour (Gageron variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Gageron_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Giza177_INIAV_brown_grain		'Dehulled rough rice (Giza177 variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Giza177_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
